,censusTract,Year,City,CommunityName,Detailed_Name,SPA,SD,CD,SSD,AD,DemogSurveySample,YouthCountSample,totStreetSingAdult,totStreetFamHH,totStreetFamMemb,totCars,totVans,totCampers,totTents,totEncamp,totCarPeople,totVanPeople,totCamperPeople,totTentPeople,totEncampPeople,totYouthIndiv,totYouthUnaccKid,totYouthFamHH,totYouthFamMemb,totEsAdultSingAdult,totESAdultFamHH,totEsAdultFamMemb,totEsYouthSingYouth,totESYouthFamHH,totEsYouthFamMemb,totEsYouthUnaccYouth,totThAdultSingAdult,totTHAdultFamHH,totThAdultFamMemb,totThYouthSingYouth,totTHYouthFamHH,totThYouthFamMemb,totThYouthUnaccYouth,totShAdultSingAdult,totSHAdultFamHH,totShAdultFamMemb,totShYouthSingYouth,totSHYouthFamHH,totShYouthFamMemb,totShYouthUnaccYouth,totUnsheltPeople,totESPeople,totTHPeople,totSHPeople,totSheltPeople,totPeople,ZCTA5,STATE,COUNTY,TRACT,GEOID,POPPT,HUPT,AREAPT, AREALANDPT,ZPOP,ZHU,ZAREA,ZAREALAND,TRPOP,TRHU,TRAREA,TRAREALAND,ZPOPPCT,ZHUPCT,ZAREAPCT,ZAREALANDPCT,TRPOPPCT,TRHUPCT,TRAREAPCT,TRAREALANDPCT
731,531000,2016,East Los Angeles,East Los Angeles,East Los Angeles,7,1,0,24,51,No,No,2,0,0,0,1,0,0,0,0,2,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,7,90063.0,6.0,37.0,531000.0,6037531000.0,3649.0,879.0,538000.0,538000.0,55758.0,14012.0,8476100.0,8476100.0,5629.0,1368.0,999466.0,999466.0,6.54,6.27,6.35,6.35,64.83,64.25,53.83,53.83
732,531000,2016,East Los Angeles,East Los Angeles,East Los Angeles,7,1,0,24,51,No,No,2,0,0,0,1,0,0,0,0,2,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,7,91754.0,6.0,37.0,531000.0,6037531000.0,0.0,0.0,5997.0,5997.0,32742.0,11718.0,11767698.0,11739576.0,5629.0,1368.0,999466.0,999466.0,0.0,0.0,0.05,0.05,0.0,0.0,0.6,0.6
733,531101,2016,East Los Angeles,East Los Angeles,East Los Angeles,7,1,0,24,51,No,No,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90063.0,6.0,37.0,531101.0,6037531101.0,5091.0,1272.0,699710.0,699710.0,55758.0,14012.0,8476100.0,8476100.0,5091.0,1272.0,699710.0,699710.0,9.13,9.08,8.26,8.26,100.0,100.0,100.0,100.0
734,531102,2016,East Los Angeles,East Los Angeles,East Los Angeles,7,1,0,24,51,Yes,No,0,0,0,2,4,2,0,0,3,7,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,14,90063.0,6.0,37.0,531102.0,6037531102.0,3548.0,908.0,498479.0,498479.0,55758.0,14012.0,8476100.0,8476100.0,3548.0,908.0,498479.0,498479.0,6.36,6.48,5.88,5.88,100.0,100.0,100.0,100.0
735,531201,2016,East Los Angeles,East Los Angeles,East Los Angeles,7,1,0,24,51,No,No,0,0,0,0,5,2,0,1,0,9,4,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,15,90023.0,6.0,37.0,531201.0,6037531201.0,1418.0,328.0,111596.0,111596.0,45903.0,11259.0,11030884.0,10941450.0,5335.0,1263.0,555095.0,555095.0,3.09,2.91,1.01,1.02,26.58,25.97,20.1,20.1
736,531201,2016,East Los Angeles,East Los Angeles,East Los Angeles,7,1,0,24,51,No,No,0,0,0,0,5,2,0,1,0,9,4,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,15,90063.0,6.0,37.0,531201.0,6037531201.0,3917.0,935.0,443499.0,443499.0,55758.0,14012.0,8476100.0,8476100.0,5335.0,1263.0,555095.0,555095.0,7.03,6.67,5.23,5.23,73.42,74.03,79.9,79.9
737,531202,2016,East Los Angeles,East Los Angeles,East Los Angeles,7,1,0,24,51,No,No,3,0,0,0,0,2,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,7,90023.0,6.0,37.0,531202.0,6037531202.0,4747.0,1144.0,447369.0,447369.0,45903.0,11259.0,11030884.0,10941450.0,4747.0,1144.0,447369.0,447369.0,10.34,10.16,4.06,4.09,100.0,100.0,100.0,100.0
738,531301,2016,East Los Angeles,East Los Angeles,East Los Angeles,7,1,0,24,51,No,Yes,0,0,0,1,1,8,0,0,2,2,15,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,0,0,0,0,21,90023.0,6.0,37.0,531301.0,6037531301.0,5601.0,1302.0,792482.0,792482.0,45903.0,11259.0,11030884.0,10941450.0,5601.0,1302.0,792482.0,792482.0,12.2,11.56,7.18,7.24,100.0,100.0,100.0,100.0
739,531302,2016,East Los Angeles,East Los Angeles,East Los Angeles,7,1,0,24,51,No,No,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90023.0,6.0,37.0,531302.0,6037531302.0,6110.0,1393.0,828635.0,828635.0,45903.0,11259.0,11030884.0,10941450.0,6709.0,1536.0,883972.0,883972.0,13.31,12.37,7.51,7.57,91.07,90.69,93.74,93.74
740,531302,2016,East Los Angeles,East Los Angeles,East Los Angeles,7,1,0,24,51,No,No,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90040.0,6.0,37.0,531302.0,6037531302.0,599.0,143.0,55337.0,55337.0,12520.0,3397.0,14457577.0,14454795.0,6709.0,1536.0,883972.0,883972.0,4.78,4.21,0.38,0.38,8.93,9.31,6.26,6.26
741,531502,2016,East Los Angeles,East Los Angeles,East Los Angeles,7,1,0,24,51,No,No,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,90022.0,6.0,37.0,531502.0,6037531502.0,3273.0,800.0,435564.0,435564.0,67179.0,17713.0,11357617.0,11346604.0,3273.0,800.0,435564.0,435564.0,4.87,4.52,3.83,3.84,100.0,100.0,100.0,100.0
742,531503,2016,East Los Angeles,East Los Angeles,East Los Angeles,7,1,0,24,51,No,Yes,2,0,0,0,0,1,0,0,0,0,2,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,7,90022.0,6.0,37.0,531503.0,6037531503.0,2887.0,702.0,500421.0,500421.0,67179.0,17713.0,11357617.0,11346604.0,3116.0,772.0,1162923.0,1162923.0,4.3,3.96,4.41,4.41,92.65,90.93,43.03,43.03
743,531503,2016,East Los Angeles,East Los Angeles,East Los Angeles,7,1,0,24,51,No,Yes,2,0,0,0,0,1,0,0,0,0,2,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,7,90023.0,6.0,37.0,531503.0,6037531503.0,0.0,0.0,589858.0,589858.0,45903.0,11259.0,11030884.0,10941450.0,3116.0,772.0,1162923.0,1162923.0,0.0,0.0,5.35,5.39,0.0,0.0,50.72,50.72
744,531503,2016,East Los Angeles,East Los Angeles,East Los Angeles,7,1,0,24,51,No,Yes,2,0,0,0,0,1,0,0,0,0,2,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,7,90063.0,6.0,37.0,531503.0,6037531503.0,229.0,70.0,72644.0,72644.0,55758.0,14012.0,8476100.0,8476100.0,3116.0,772.0,1162923.0,1162923.0,0.41,0.5,0.86,0.86,7.35,9.07,6.25,6.25
745,531504,2016,East Los Angeles,East Los Angeles,East Los Angeles,7,1,0,24,51,No,No,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90022.0,6.0,37.0,531504.0,6037531504.0,4414.0,1121.0,502788.0,502788.0,67179.0,17713.0,11357617.0,11346604.0,4414.0,1121.0,502788.0,502788.0,6.57,6.33,4.43,4.43,100.0,100.0,100.0,100.0
746,531602,2016,East Los Angeles,East Los Angeles,East Los Angeles,7,1,0,24,51,No,No,2,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4,90022.0,6.0,37.0,531602.0,6037531602.0,4494.0,1169.0,448318.0,448318.0,67179.0,17713.0,11357617.0,11346604.0,4494.0,1169.0,448318.0,448318.0,6.69,6.6,3.95,3.95,100.0,100.0,100.0,100.0
747,531603,2016,East Los Angeles,East Los Angeles,East Los Angeles,7,1,0,24,51,No,No,2,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4,90022.0,6.0,37.0,531603.0,6037531603.0,3568.0,877.0,434055.0,434055.0,67179.0,17713.0,11357617.0,11346604.0,3568.0,877.0,434055.0,434055.0,5.31,4.95,3.82,3.83,100.0,100.0,100.0,100.0
748,531604,2016,East Los Angeles,East Los Angeles,East Los Angeles,7,1,0,24,51,No,No,5,0,0,0,0,9,2,1,0,0,17,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,0,0,0,0,27,90022.0,6.0,37.0,531604.0,6037531604.0,3580.0,923.0,366760.0,366760.0,67179.0,17713.0,11357617.0,11346604.0,3580.0,923.0,366760.0,366760.0,5.33,5.21,3.23,3.23,100.0,100.0,100.0,100.0
749,531701,2016,East Los Angeles,East Los Angeles,East Los Angeles,7,1,0,24,51,Yes,No,16,0,0,0,2,1,0,0,0,3,2,0,0,0,0,0,0,0,14,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,42,0,0,42,63,90022.0,6.0,37.0,531701.0,6037531701.0,5718.0,1395.0,637121.0,637121.0,67179.0,17713.0,11357617.0,11346604.0,5718.0,1395.0,637121.0,637121.0,8.51,7.88,5.61,5.62,100.0,100.0,100.0,100.0
750,531702,2016,East Los Angeles,East Los Angeles,East Los Angeles,7,1,0,24,51,Yes,No,4,0,0,0,2,5,2,0,0,3,10,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,20,90022.0,6.0,37.0,531702.0,6037531702.0,4754.0,1330.0,672163.0,672163.0,67179.0,17713.0,11357617.0,11346604.0,4754.0,1330.0,672163.0,672163.0,7.08,7.51,5.92,5.92,100.0,100.0,100.0,100.0
751,531800,2016,East Los Angeles,East Los Angeles,East Los Angeles,7,1,0,24,51,No,No,14,0,0,0,2,5,0,0,0,3,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,0,0,0,0,27,90022.0,6.0,37.0,531800.0,6037531800.0,5066.0,1325.0,609539.0,609539.0,67179.0,17713.0,11357617.0,11346604.0,5066.0,1325.0,617880.0,617880.0,7.54,7.48,5.37,5.37,100.0,100.0,98.65,98.65
752,531800,2016,East Los Angeles,East Los Angeles,East Los Angeles,7,1,0,24,51,No,No,14,0,0,0,2,5,0,0,0,3,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,0,0,0,0,27,90640.0,6.0,37.0,531800.0,6037531800.0,0.0,0.0,8341.0,8341.0,62549.0,19785.0,22094920.0,21990769.0,5066.0,1325.0,617880.0,617880.0,0.0,0.0,0.04,0.04,0.0,0.0,1.35,1.35
753,531901,2016,East Los Angeles,East Los Angeles,East Los Angeles,7,1,0,24,51,No,No,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90022.0,6.0,37.0,531901.0,6037531901.0,6529.0,1744.0,774435.0,774435.0,67179.0,17713.0,11357617.0,11346604.0,6529.0,1744.0,774435.0,774435.0,9.72,9.85,6.82,6.83,100.0,100.0,100.0,100.0
754,531902,2016,East Los Angeles,East Los Angeles,East Los Angeles,7,1,0,24,51,Yes,No,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90022.0,6.0,37.0,531902.0,6037531902.0,4070.0,1124.0,689132.0,689132.0,67179.0,17713.0,11357617.0,11346604.0,4077.0,1126.0,707887.0,707887.0,6.06,6.35,6.07,6.07,99.83,99.82,97.35,97.35
755,531902,2016,East Los Angeles,East Los Angeles,East Los Angeles,7,1,0,24,51,Yes,No,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90640.0,6.0,37.0,531902.0,6037531902.0,7.0,2.0,18755.0,18755.0,62549.0,19785.0,22094920.0,21990769.0,4077.0,1126.0,707887.0,707887.0,0.01,0.01,0.08,0.09,0.17,0.18,2.65,2.65
756,463101,2016,East Pasadena,East Pasadena,East Pasadena,3,5,0,22,41,No,No,2,0,0,0,2,1,0,3,0,3,2,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,12,91007.0,6.0,37.0,463101.0,6037463101.0,0.0,0.0,3674.0,3674.0,34095.0,12750.0,14408571.0,14395473.0,2383.0,924.0,1137073.0,1135460.0,0.0,0.0,0.03,0.03,0.0,0.0,0.32,0.32
757,463101,2016,East Pasadena,East Pasadena,East Pasadena,3,5,0,22,41,No,No,2,0,0,0,2,1,0,3,0,3,2,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,12,91107.0,6.0,37.0,463101.0,6037463101.0,2383.0,924.0,1133399.0,1131786.0,32940.0,13763.0,21488003.0,21287664.0,2383.0,924.0,1137073.0,1135460.0,7.23,6.71,5.27,5.32,100.0,100.0,99.68,99.68
758,480002,2016,East San Gabriel,East San Gabriel,East San Gabriel,3,5,0,22,49,No,No,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,91775.0,6.0,37.0,480002.0,6037480002.0,3453.0,1239.0,1352013.0,1352013.0,23988.0,8567.0,7971786.0,7934784.0,3453.0,1239.0,1352013.0,1352013.0,14.39,14.46,16.96,17.04,100.0,100.0,100.0,100.0
759,480011,2016,East San Gabriel,East San Gabriel,East San Gabriel,3,5,0,22,49,No,No,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,2,91775.0,6.0,37.0,480011.0,6037480011.0,5132.0,1874.0,1129217.0,1093965.0,23988.0,8567.0,7971786.0,7934784.0,5132.0,1874.0,1129217.0,1093965.0,21.39,21.87,14.17,13.79,100.0,100.0,100.0,100.0
760,480012,2016,East San Gabriel,East San Gabriel,East San Gabriel,3,5,0,22,49,No,No,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,91775.0,6.0,37.0,480012.0,6037480012.0,3991.0,1440.0,1073048.0,1073048.0,23988.0,8567.0,7971786.0,7934784.0,4763.0,1715.0,1282874.0,1282874.0,16.64,16.81,13.46,13.52,83.79,83.97,83.64,83.64
761,480012,2016,East San Gabriel,East San Gabriel,East San Gabriel,3,5,0,22,49,No,No,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,91780.0,6.0,37.0,480012.0,6037480012.0,772.0,275.0,209826.0,209826.0,34332.0,11828.0,9930899.0,9917339.0,4763.0,1715.0,1282874.0,1282874.0,2.25,2.32,2.11,2.12,16.21,16.03,16.36,16.36
762,480102,2016,East San Gabriel,East San Gabriel,East San Gabriel,3,5,0,22,49,No,No,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,12,12,91775.0,6.0,37.0,480102.0,6037480102.0,4226.0,1454.0,1158996.0,1158996.0,23988.0,8567.0,7971786.0,7934784.0,4303.0,1484.0,1230047.0,1230047.0,17.62,16.97,14.54,14.61,98.21,97.98,94.22,94.22
763,480102,2016,East San Gabriel,East San Gabriel,East San Gabriel,3,5,0,22,49,No,No,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,12,12,91776.0,6.0,37.0,480102.0,6037480102.0,77.0,30.0,71051.0,71051.0,38475.0,12493.0,8819870.0,8818748.0,4303.0,1484.0,1230047.0,1230047.0,0.2,0.24,0.81,0.81,1.79,2.02,5.78,5.78
764,481202,2016,East San Gabriel,East San Gabriel,East San Gabriel,3,5,0,22,49,No,No,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,91776.0,6.0,37.0,481202.0,6037481202.0,6608.0,2070.0,1591178.0,1591178.0,38475.0,12493.0,8819870.0,8818748.0,6608.0,2070.0,1591178.0,1591178.0,17.17,16.57,18.04,18.04,100.0,100.0,100.0,100.0
765,195600,2016,Los Angeles,Echo Park,Greater Echo Park Elysian NC,4,1,13,24,51,No,Yes,9,0,0,0,0,1,1,2,0,0,2,2,3,0,0,0,0,0,0,0,0,0,0,0,0,10,33,0,5,9,0,0,0,0,0,0,0,0,16,0,42,0,42,58,90026.0,6.0,37.0,195600.0,6037195600.0,3340.0,1296.0,527584.0,527584.0,67869.0,26686.0,11163835.0,10942889.0,3340.0,1296.0,527584.0,527584.0,4.92,4.86,4.73,4.82,100.0,100.0,100.0,100.0
766,195710,2016,Los Angeles,Echo Park,Greater Echo Park Elysian NC,4,1,13,24,51,No,No,5,0,0,0,0,0,10,17,0,0,0,16,27,0,0,0,0,0,0,0,0,0,0,0,0,21,76,0,3,8,0,0,0,0,0,0,0,0,48,0,84,0,84,132,90026.0,6.0,37.0,195710.0,6037195710.0,4328.0,1374.0,483406.0,483406.0,67869.0,26686.0,11163835.0,10942889.0,4328.0,1374.0,483406.0,483406.0,6.38,5.15,4.33,4.42,100.0,100.0,100.0,100.0
767,195720,2016,Los Angeles,Echo Park,Greater Echo Park Elysian NC,4,1,13,24,51,No,No,3,0,0,1,0,4,3,5,2,0,8,5,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,0,0,0,0,26,90026.0,6.0,37.0,195720.0,6037195720.0,2304.0,882.0,288545.0,288545.0,67869.0,26686.0,11163835.0,10942889.0,2304.0,882.0,288545.0,288545.0,3.39,3.31,2.58,2.64,100.0,100.0,100.0,100.0
768,197300,2016,Los Angeles,Echo Park,Greater Echo Park Elysian NC,4,1,13,24,51,No,No,2,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4,90026.0,6.0,37.0,197300.0,6037197300.0,3909.0,1786.0,654246.0,654246.0,67869.0,26686.0,11163835.0,10942889.0,3909.0,1786.0,654246.0,654246.0,5.76,6.69,5.86,5.98,100.0,100.0,100.0,100.0
769,197410,2016,Los Angeles,Echo Park,Greater Echo Park Elysian NC,4,1,13,24,43,No,No,2,0,0,0,0,1,0,1,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,6,90026.0,6.0,37.0,197410.0,6037197410.0,2220.0,1051.0,669254.0,669254.0,67869.0,26686.0,11163835.0,10942889.0,3704.0,1722.0,1393831.0,1393831.0,3.27,3.94,5.99,6.12,59.94,61.03,48.02,48.02
770,197410,2016,Los Angeles,Echo Park,Greater Echo Park Elysian NC,4,1,13,24,43,No,No,2,0,0,0,0,1,0,1,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,6,90039.0,6.0,37.0,197410.0,6037197410.0,1484.0,671.0,724577.0,724577.0,28514.0,12127.0,10278733.0,9764431.0,3704.0,1722.0,1393831.0,1393831.0,5.2,5.53,7.05,7.42,40.06,38.97,51.98,51.98
771,197420,2016,Los Angeles,Echo Park,Greater Echo Park Elysian NC,4,1,13,24,51,No,No,4,0,0,2,0,0,0,2,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,70,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,70,0,70,80,90026.0,6.0,37.0,197420.0,6037197420.0,3509.0,1391.0,615579.0,615579.0,67869.0,26686.0,11163835.0,10942889.0,3509.0,1391.0,615579.0,615579.0,5.17,5.21,5.51,5.63,100.0,100.0,100.0,100.0
772,197500,2016,Los Angeles,Echo Park,Greater Echo Park Elysian NC,4,1,1,24,51,No,No,11,0,0,4,10,4,0,0,6,17,8,0,0,0,0,0,0,0,0,0,0,0,0,0,31,0,0,0,0,0,0,0,0,0,0,0,0,0,42,0,31,0,31,73,90026.0,6.0,37.0,197500.0,6037197500.0,3889.0,1652.0,640472.0,581661.0,67869.0,26686.0,11163835.0,10942889.0,3889.0,1652.0,640472.0,581661.0,5.73,6.19,5.74,5.32,100.0,100.0,100.0,100.0
773,197600,2016,Los Angeles,Echo Park,Greater Echo Park Elysian NC,4,1,1,24,51,No,Yes,13,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,15,90012.0,6.0,37.0,197600.0,6037197600.0,330.0,133.0,108720.0,108720.0,31103.0,11370.0,8528623.0,8375660.0,2376.0,957.0,388300.0,388300.0,1.06,1.17,1.27,1.3,13.89,13.9,28.0,28.0
774,197600,2016,Los Angeles,Echo Park,Greater Echo Park Elysian NC,4,1,1,24,51,No,Yes,13,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,15,90026.0,6.0,37.0,197600.0,6037197600.0,2046.0,824.0,279580.0,279580.0,67869.0,26686.0,11163835.0,10942889.0,2376.0,957.0,388300.0,388300.0,3.01,3.09,2.5,2.55,86.11,86.1,72.0,72.0
775,208000,2016,Los Angeles,Echo Park,Greater Echo Park Elysian NC,4,1,1,24,51,No,No,2,0,0,0,2,1,0,2,0,3,2,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,10,90012.0,6.0,37.0,208000.0,6037208000.0,297.0,204.0,204884.0,204884.0,31103.0,11370.0,8528623.0,8375660.0,6893.0,2444.0,971169.0,971169.0,0.95,1.79,2.4,2.45,4.31,8.35,21.1,21.1
776,208000,2016,Los Angeles,Echo Park,Greater Echo Park Elysian NC,4,1,1,24,51,No,No,2,0,0,0,2,1,0,2,0,3,2,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,10,90017.0,6.0,37.0,208000.0,6037208000.0,480.0,297.0,15712.0,15712.0,23768.0,10610.0,1881077.0,1881077.0,6893.0,2444.0,971169.0,971169.0,2.02,2.8,0.84,0.84,6.96,12.15,1.62,1.62
777,208000,2016,Los Angeles,Echo Park,Greater Echo Park Elysian NC,4,1,1,24,51,No,No,2,0,0,0,2,1,0,2,0,3,2,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,10,90026.0,6.0,37.0,208000.0,6037208000.0,6116.0,1943.0,750573.0,750573.0,67869.0,26686.0,11163835.0,10942889.0,6893.0,2444.0,971169.0,971169.0,9.01,7.28,6.72,6.86,88.73,79.5,77.29,77.29
778,208401,2016,Los Angeles,Echo Park,Greater Echo Park Elysian NC,4,1,13,24,51,No,No,7,0,0,0,0,1,1,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,11,90017.0,6.0,37.0,208401.0,6037208401.0,151.0,90.0,9664.0,9664.0,23768.0,10610.0,1881077.0,1881077.0,3770.0,1446.0,229680.0,229680.0,0.64,0.85,0.51,0.51,4.01,6.22,4.21,4.21
779,208401,2016,Los Angeles,Echo Park,Greater Echo Park Elysian NC,4,1,13,24,51,No,No,7,0,0,0,0,1,1,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,11,90026.0,6.0,37.0,208401.0,6037208401.0,249.0,59.0,38162.0,38162.0,67869.0,26686.0,11163835.0,10942889.0,3770.0,1446.0,229680.0,229680.0,0.37,0.22,0.34,0.35,6.6,4.08,16.62,16.62
780,208401,2016,Los Angeles,Echo Park,Greater Echo Park Elysian NC,4,1,13,24,51,No,No,7,0,0,0,0,1,1,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,11,90057.0,6.0,37.0,208401.0,6037208401.0,3370.0,1297.0,181854.0,181854.0,44998.0,17247.0,2327917.0,2293706.0,3770.0,1446.0,229680.0,229680.0,7.49,7.52,7.81,7.93,89.39,89.7,79.18,79.18
781,208402,2016,Los Angeles,Echo Park,Greater Echo Park Elysian NC,4,1,13,24,51,No,No,15,0,0,0,4,2,4,6,0,7,4,6,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42,0,0,0,0,42,90026.0,6.0,37.0,208402.0,6037208402.0,2775.0,821.0,341192.0,341192.0,67869.0,26686.0,11163835.0,10942889.0,2775.0,821.0,341192.0,341192.0,4.09,3.08,3.06,3.12,100.0,100.0,100.0,100.0
782,208501,2016,Los Angeles,Echo Park,Greater Echo Park Elysian NC,4,1,13,24,51,No,No,5,0,0,0,1,1,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,22,0,22,31,90026.0,6.0,37.0,208501.0,6037208501.0,2656.0,894.0,243219.0,243219.0,67869.0,26686.0,11163835.0,10942889.0,2656.0,894.0,243219.0,243219.0,3.91,3.35,2.18,2.22,100.0,100.0,100.0,100.0
